ダウンロードした時刻：2015/06/29 13:07:27

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2006/1/8,-5.7,8,1,-1.8,8,1,-9.5,8,1,0,1,8,1,0,1,8,1,5.5,0,8,1,,0,1,20,0,8,1,0,1,8,1,3.1,8,1,7.5,8,北西,8,1,11.4,8,北北西,8,1,,0,1,3.0,8,1,75,8,1,50,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/9,-3.0,8,1,0.6,8,1,-6.2,8,1,0.0,0,8,1,0.0,0,8,1,5.1,0,8,1,,0,1,20,0,8,1,1,0,8,1,3.2,8,1,6.7,8,西南西,8,1,13.2,8,南西,8,1,,0,1,3.8,8,1,77,8,1,51,8,1,888.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/10,-1.5,8,1,2.2,8,1,-4.7,8,1,0.0,0,8,1,0.0,0,8,1,5.7,0,8,1,,0,1,20,0,8,1,1,0,8,1,3.7,8,1,7.7,8,西北西,8,1,16.1,8,西北西,8,1,,0,1,4.7,8,1,87,8,1,62,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/11,0.5,8,1,6.3,8,1,-4.3,8,1,0,1,8,1,0,1,8,1,8.9,0,8,1,,0,1,19,0,8,1,0,1,8,1,2.5,8,1,5.3,8,北西,8,1,8.5,8,北,8,1,,0,1,2.9,8,1,49,8,1,16,8,1,893.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/12,4.6,8,1,10.7,8,1,-2.0,8,1,0,1,8,1,0,1,8,1,8.2,0,8,1,,0,1,18,0,8,1,0,1,8,1,2.8,8,1,11.4,8,南東,8,1,20.5,8,南東,8,1,,0,1,3.2,8,1,38,8,1,7,8,1,894.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/13,7.3,8,1,10.1,8,1,3.8,8,1,3.0,0,8,1,1.0,0,8,1,0,1,8,1,,0,1,14,0,8,1,0,1,8,1,8.5,8,1,12.3,8,南南東,8,1,23.4,8,南南東,8,1,,0,1,9.4,8,1,91,8,1,79,8,1,887.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/14,6.4,8,1,11.2,8,1,0.6,8,1,34.5,0,8,1,6.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,9.3,8,北西,8,1,14.1,8,北西,8,1,,0,1,9.3,8,1,95,8,1,86,8,1,881.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/15,1.0,8,1,6.4,8,1,-1.7,8,1,0.0,0,8,1,0.0,0,8,1,1.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.6,8,北,8,1,11.3,8,北,8,1,,0,1,5.4,8,1,84,8,1,36,8,1,885.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/16,2.6,8,1,6.3,8,1,-0.3,8,1,9.0,0,8,1,3.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,6.6,8,北西,8,1,10.3,8,西北西,8,1,,0,1,5.8,8,1,78,8,1,50,8,1,886.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/17,1.3,8,1,4.0,8,1,-0.4,8,1,0.0,0,8,1,0.0,0,8,1,4.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,9.5,8,北東,8,1,14.3,8,北東,8,1,,0,1,5.8,8,1,86,8,1,52,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/18,1.0,8,1,5.5,8,1,-0.6,8,1,9.5,0,8,1,3.0,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,5.1,8,北,8,1,7.7,8,北北西,8,1,,0,1,6.0,8,1,90,8,1,68,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/19,-0.2,8,1,2.3,8,1,-3.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,6.9,8,1,17.2,8,東北東,8,1,23.2,8,東北東,8,1,,0,1,4.1,8,1,68,8,1,13,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/20,-1.3,8,1,1.6,8,1,-4.8,8,1,6.5,0,8,1,1.0,0,8,1,0,1,8,1,,0,1,4,0,8,1,4,0,8,1,2.9,8,1,7.5,8,南東,8,1,11.6,8,南東,8,1,,0,1,5.2,8,1,93,8,1,17,8,1,885.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/21,-2.2,8,1,1.2,8,1,-4.6,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,,0,1,5,0,8,1,2,0,8,1,5.0,8,1,8.5,8,北,8,1,12.4,8,北,8,1,,0,1,4.7,8,1,89,8,1,61,8,1,880.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/22,-3.3,8,1,-0.2,8,1,-5.3,8,1,0.0,0,8,1,0.0,0,8,1,4.8,0,8,1,,0,1,4,0,8,1,4,0,8,1,6.6,8,1,8.8,8,西北西,8,1,14.7,8,北北西,8,1,,0,1,3.8,8,1,78,8,1,45,8,1,882.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/23,-5.2,8,1,-2.1,8,1,-6.9,8,1,0.0,0,8,1,0.0,0,8,1,4.3,0,8,1,,0,1,2,0,8,1,2,0,8,1,4.6,8,1,8.1,8,北西,8,1,13.5,8,北西,8,1,,0,1,3.1,8,1,75,8,1,49,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/24,-4.3,8,1,0.0,8,1,-7.4,8,1,0,1,8,1,0,1,8,1,8.0,0,8,1,,0,1,2,0,8,1,0,1,8,1,3.3,8,1,6.4,8,北,8,1,9.3,8,北,8,1,,0,1,3.2,8,1,73,8,1,47,8,1,891.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/25,-2.4,8,1,2.2,8,1,-5.0,8,1,0,1,8,1,0,1,8,1,7.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,7.1,8,北北東,8,1,10.7,8,北東,8,1,,0,1,3.2,8,1,62,8,1,27,8,1,891.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/26,-2.6,8,1,2.8,8,1,-6.6,8,1,0,1,8,1,0,1,8,1,9.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,7.7,8,北北東,8,1,11.5,8,北北東,8,1,,0,1,3.7,8,1,73,8,1,43,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/27,-2.2,8,1,1.3,8,1,-4.2,8,1,0,1,8,1,0,1,8,1,6.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,10.1,8,北北西,8,1,18.2,8,北北西,8,1,,0,1,4.0,8,1,78,8,1,27,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/28,-0.2,8,1,6.6,8,1,-3.9,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,10.2,8,北北西,8,1,16.2,8,北,8,1,,0,1,4.2,8,1,70,8,1,38,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/29,4.8,8,1,8.6,8,1,-0.4,8,1,0,1,8,1,0,1,8,1,2.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,6.8,8,南南西,8,1,11.3,8,南南西,8,1,,0,1,6.3,8,1,74,8,1,56,8,1,893.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/30,7.6,8,1,9.4,8,1,4.9,8,1,2.5,0,8,1,1.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,5.2,8,南南西,8,1,9.6,8,南南西,8,1,,0,1,8.3,8,1,80,8,1,57,8,1,894.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/1/31,8.2,8,1,11.1,8,1,5.8,8,1,16.0,0,8,1,5.0,0,8,1,1.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,7.0,8,南西,8,1,14.8,8,南南西,8,1,,0,1,9.7,8,1,89,8,1,62,8,1,891.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/1,4.2,8,1,8.3,8,1,-1.9,8,1,13.5,0,8,1,3.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.7,8,西北西,8,1,16.3,8,北北西,8,1,,0,1,8.1,8,1,96,8,1,90,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/2,-0.8,8,1,3.9,8,1,-3.1,8,1,0.0,0,8,1,0.0,0,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,7.3,8,北北東,8,1,11.3,8,西南西,8,1,,0,1,4.7,8,1,83,8,1,35,8,1,890.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/3,-4.5,8,1,-0.8,8,1,-10.1,8,1,0.0,0,8,1,0.0,0,8,1,3.0,0,8,1,,0,1,1,0,8,1,1,0,8,1,6.6,8,1,9.1,8,北,8,1,12.9,8,北北西,8,1,,0,1,3.7,8,1,84,8,1,51,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/4,-8.1,8,1,-4.2,8,1,-9.6,8,1,0.0,0,8,1,0.0,0,8,1,3.9,0,8,1,,0,1,1,0,8,1,1,0,8,1,6.8,8,1,9.3,8,北,8,1,15.1,8,北,8,1,,0,1,2.6,8,1,79,8,1,55,8,1,892.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/5,-4.6,8,1,0.9,8,1,-8.8,8,1,0,1,8,1,0,1,8,1,9.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,9.7,8,北北西,8,1,16.1,8,北,8,1,,0,1,2.5,8,1,59,8,1,21,8,1,893.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/6,0.8,8,1,5.7,8,1,-3.4,8,1,13.0,0,8,1,7.0,0,8,1,0,1,8,1,,0,1,1,0,8,1,1,0,8,1,6.8,8,1,11.6,8,南東,8,1,22.0,8,南南東,8,1,,0,1,6.1,8,1,92,8,1,53,8,1,885.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/7,-1.8,8,1,2.1,8,1,-4.9,8,1,7.0,0,8,1,3.0,0,8,1,0,1,8,1,,0,1,2,0,8,1,2,0,8,1,8.7,8,1,12.3,8,南西,8,1,30.7,8,南南西,8,1,,0,1,5.2,8,1,95,8,1,90,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/8,-7.4,8,1,-4.6,8,1,-9.4,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,2,0,8,1,0,1,8,1,9.1,8,1,11.9,8,西北西,8,1,22.6,8,西,8,1,,0,1,3.2,8,1,91,8,1,85,8,1,887.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/9,-6.7,8,1,-2.4,8,1,-9.9,8,1,0.0,0,8,1,0.0,0,8,1,8.7,0,8,1,,0,1,2,0,8,1,1,0,8,1,4.5,8,1,8.3,8,北北西,8,1,14.1,8,北北西,8,1,,0,1,3.0,8,1,82,8,1,62,8,1,892.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/10,-3.2,8,1,-0.3,8,1,-7.1,8,1,0.0,0,8,1,0.0,0,8,1,0.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,9.7,8,西南西,8,1,16.1,8,西,8,1,,0,1,4.4,8,1,91,8,1,77,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/11,-0.3,8,1,1.7,8,1,-1.8,8,1,0.5,0,8,1,0.5,0,8,1,0.5,0,8,1,,0,1,1,0,8,1,1,0,8,1,6.2,8,1,9.9,8,西南西,8,1,18.5,8,西南西,8,1,,0,1,5.4,8,1,91,8,1,72,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/12,-2.6,8,1,0.9,8,1,-5.9,8,1,0.0,0,8,1,0.0,0,8,1,6.7,0,8,1,,0,1,1,0,8,1,0,1,8,1,5.0,8,1,8.0,8,西北西,8,1,12.4,8,西,8,1,,0,1,3.4,8,1,68,8,1,15,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/13,3.5,8,1,9.6,8,1,-4.0,8,1,0,1,8,1,0,1,8,1,10.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.9,8,1,8.3,8,南西,8,1,14.5,8,南南西,8,1,,0,1,1.9,8,1,24,8,1,4,8,1,890.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/14,8.0,8,1,11.1,8,1,2.5,8,1,19.0,0,8,1,7.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,8.0,8,1,12.6,8,南西,8,1,27.8,8,南南西,8,1,,0,1,10.0,8,1,91,8,1,68,8,1,887.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/15,11.1,8,1,12.3,8,1,9.9,8,1,37.5,0,8,1,8.5,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,12.5,8,南西,8,1,26.4,8,西南西,8,1,,0,1,12.6,8,1,95,8,1,88,8,1,885.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/16,6.5,8,1,12.3,8,1,-0.4,8,1,13.5,0,8,1,4.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.1,8,1,9.6,8,北,8,1,22.9,8,南,8,1,,0,1,9.7,8,1,96,8,1,86,8,1,884.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/17,-1.6,8,1,2.5,8,1,-6.6,8,1,0.0,0,8,1,0.0,0,8,1,7.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,8.5,8,北北西,8,1,13.4,8,北北西,8,1,,0,1,4.4,8,1,81,8,1,53,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/18,-2.4,8,1,3.4,8,1,-7.4,8,1,0,1,8,1,0,1,8,1,2.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.6,8,北東,8,1,8.7,8,北東,8,1,,0,1,2.9,8,1,58,8,1,14,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/19,2.2,8,1,5.5,8,1,0.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,5.7,8,南西,8,1,10.3,8,南西,8,1,,0,1,5.6,8,1,78,8,1,24,8,1,890.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/20,4.9,8,1,7.1,8,1,1.1,8,1,8.5,0,8,1,2.0,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,4.6,8,北,8,1,9.3,8,南南西,8,1,,0,1,7.1,8,1,83,8,1,40,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/21,6.9,8,1,12.1,8,1,2.9,8,1,0,1,8,1,0,1,8,1,8.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,4.6,8,北,8,1,8.0,8,北西,8,1,,0,1,6.2,8,1,63,8,1,33,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/22,6.1,8,1,11.3,8,1,2.7,8,1,6.5,0,8,1,3.0,0,8,1,2.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,8.0,8,南西,8,1,16.1,8,南西,8,1,,0,1,6.9,8,1,74,8,1,2,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/23,2.7,8,1,7.9,8,1,-0.8,8,1,0.0,0,8,1,0.0,0,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.0,8,北北東,8,1,10.5,8,北東,8,1,,0,1,6.0,8,1,81,8,1,11,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/24,3.2,8,1,9.5,8,1,-1.2,8,1,0,1,8,1,0,1,8,1,8.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,9.0,8,東北東,8,1,13.4,8,東北東,8,1,,0,1,3.4,8,1,45,8,1,24,8,1,892.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/25,5.1,8,1,8.9,8,1,-0.1,8,1,9.5,0,8,1,5.0,0,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,10.5,8,南南東,8,1,21.9,8,南南東,8,1,,0,1,7.5,8,1,83,8,1,30,8,1,891.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/26,6.9,8,1,10.6,8,1,1.6,8,1,28.5,0,8,1,6.5,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,11.5,8,南東,8,1,27.2,8,南南東,8,1,,0,1,9.7,8,1,96,8,1,87,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/27,1.2,8,1,6.8,8,1,-3.7,8,1,0.0,0,8,1,0.0,0,8,1,9.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,10.1,8,東北東,8,1,14.5,8,東北東,8,1,,0,1,5.0,8,1,77,8,1,11,8,1,890.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/2/28,3.3,8,1,6.6,8,1,-4.2,8,1,6.5,0,8,1,3.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,8.5,8,南東,8,1,14.8,8,南南東,8,1,,0,1,7.1,8,1,90,8,1,28,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/1,0.9,8,1,7.0,8,1,-4.3,8,1,28.5,0,8,1,3.0,0,8,1,0,1,8,1,,0,1,3,0,8,1,3,0,8,1,6.0,8,1,9.6,8,北北西,8,1,15.0,8,北西,8,1,,0,1,6.4,8,1,96,8,1,94,8,1,879.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/2,-5.2,8,1,-3.1,8,1,-6.4,8,1,0.0,0,8,1,0.0,0,8,1,0.6,0,8,1,,0,1,3,0,8,1,0,1,8,1,7.5,8,1,10.2,8,西北西,8,1,16.9,8,西北西,8,1,,0,1,3.7,8,1,89,8,1,69,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/3,-5.0,8,1,-1.0,8,1,-7.8,8,1,0.0,0,8,1,0.0,0,8,1,3.0,0,8,1,,0,1,3,0,8,1,1,0,8,1,4.7,8,1,7.4,8,西,8,1,13.0,8,西北西,8,1,,0,1,3.4,8,1,80,8,1,63,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/4,-1.6,8,1,4.0,8,1,-8.4,8,1,0,1,8,1,0,1,8,1,10.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.3,8,1,6.0,8,北北東,8,1,8.6,8,北,8,1,,0,1,2.6,8,1,49,8,1,13,8,1,890.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/5,5.4,8,1,9.9,8,1,-0.4,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,6.8,8,南南西,8,1,12.5,8,南西,8,1,,0,1,3.7,8,1,39,8,1,14,8,1,892.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/6,5.7,8,1,6.9,8,1,3.8,8,1,22.5,0,8,1,4.5,0,8,1,0,1,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,12.1,8,南西,8,1,24.1,8,西南西,8,1,,0,1,7.7,8,1,84,8,1,34,8,1,888.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2006/3/7,6.0,8,1,11.4,8,1,1.1,8,1,0.0,0,8,1,0.0,0,8,1,10.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.3,8,西,8,1,8.8,8,東北東,8,1,,0,1,4.7,8,1,52,8,1,20,8,1,888.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
