ダウンロードした時刻：2015/06/18 14:18:04

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2015/6/6 14:00:00,16.8,8,1,4.5,8,北,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,886.1,8,1,,0,1,69,8,1,13.2,8,1
2015/6/6 15:00:00,17.3,8,1,4.0,8,北,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,886.2,8,1,,0,1,66,8,1,13.0,8,1
2015/6/6 16:00:00,16.7,8,1,3.7,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,886.2,8,1,,0,1,65,8,1,12.4,8,1
2015/6/6 17:00:00,16.9,8,1,3.3,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,886.4,8,1,,0,1,70,8,1,13.5,8,1
2015/6/6 18:00:00,16.5,8,1,3.4,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0.8,0,8,1,,0,1,886.5,8,1,,0,1,69,8,1,13.0,8,1
2015/6/6 19:00:00,15.0,8,1,3.5,8,北東,8,1,0,1,8,1,,,1,1,,,1,1,1.0,0,8,1,,0,1,887.0,8,1,,0,1,77,8,1,13.1,8,1
2015/6/6 20:00:00,14.1,8,1,2.5,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,887.6,8,1,,0,1,77,8,1,12.4,8,1
2015/6/6 21:00:00,13.5,8,1,0.8,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.1,8,1,,0,1,84,8,1,13.0,8,1
2015/6/6 22:00:00,13.6,8,1,1.0,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.7,8,1,,0,1,80,8,1,12.5,8,1
2015/6/6 23:00:00,12.0,8,1,1.7,8,南南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.6,8,1,,0,1,88,8,1,12.3,8,1
2015/6/7 00:00:00,12.7,8,1,1.6,8,南南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.3,8,1,,0,1,89,8,1,13.1,8,1
2015/6/7 1:00:00,12.2,8,1,1.4,8,南,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.4,8,1,,0,1,92,8,1,13.1,8,1
2015/6/7 2:00:00,12.4,8,1,1.6,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.1,8,1,,0,1,93,8,1,13.4,8,1
2015/6/7 3:00:00,12.3,8,1,1.1,8,南南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.2,8,1,,0,1,94,8,1,13.4,8,1
2015/6/7 4:00:00,12.3,8,1,2.0,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.2,8,1,,0,1,96,8,1,13.7,8,1
2015/6/7 5:00:00,12.8,8,1,1.9,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,888.5,8,1,,0,1,94,8,1,13.9,8,1
2015/6/7 6:00:00,12.9,8,1,0.5,8,東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,888.7,8,1,,0,1,86,8,1,12.8,8,1
2015/6/7 7:00:00,12.9,8,1,1.1,8,南,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,889.0,8,1,,0,1,92,8,1,13.7,8,1
2015/6/7 8:00:00,13.0,8,1,2.3,8,南南西,8,1,0,1,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,889.0,8,1,,0,1,88,8,1,13.2,8,1
2015/6/7 9:00:00,14.4,8,1,4.7,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,888.8,8,1,,0,1,82,8,1,13.5,8,1
2015/6/7 10:00:00,15.9,8,1,3.7,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.6,0,8,1,,0,1,888.7,8,1,,0,1,75,8,1,13.6,8,1
2015/6/7 11:00:00,15.9,8,1,4.0,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.5,0,8,1,,0,1,889.1,8,1,,0,1,71,8,1,12.8,8,1
2015/6/7 12:00:00,15.8,8,1,4.2,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,888.6,8,1,,0,1,70,8,1,12.6,8,1
2015/6/7 13:00:00,15.6,8,1,4.2,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,888.4,8,1,,0,1,77,8,1,13.6,8,1
2015/6/7 14:00:00,15.4,8,1,5.4,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,887.8,8,1,,0,1,77,8,1,13.5,8,1
2015/6/7 15:00:00,15.3,8,1,5.9,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,888.1,8,1,,0,1,80,8,1,13.9,8,1
2015/6/7 16:00:00,15.6,8,1,4.7,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.1,0,8,1,,0,1,887.9,8,1,,0,1,78,8,1,13.8,8,1
2015/6/7 17:00:00,15.3,8,1,4.7,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,887.8,8,1,,0,1,81,8,1,14.1,8,1
2015/6/7 18:00:00,13.6,8,1,8.1,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,887.0,8,1,,0,1,85,8,1,13.2,8,1
2015/6/7 19:00:00,13.1,8,1,5.6,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,887.7,8,1,,0,1,89,8,1,13.4,8,1
2015/6/7 20:00:00,13.1,8,1,8.4,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,887.5,8,1,,0,1,91,8,1,13.7,8,1
2015/6/7 21:00:00,13.3,8,1,8.1,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,887.5,8,1,,0,1,86,8,1,13.1,8,1
2015/6/7 22:00:00,13.1,8,1,12.1,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,886.8,8,1,,0,1,91,8,1,13.7,8,1
2015/6/7 23:00:00,13.1,8,1,10.3,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,886.7,8,1,,0,1,89,8,1,13.4,8,1
2015/6/8 00:00:00,13.1,8,1,10.2,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,886.1,8,1,,0,1,87,8,1,13.1,8,1
2015/6/8 1:00:00,13.0,8,1,10.2,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.9,8,1,,0,1,86,8,1,12.9,8,1
2015/6/8 2:00:00,12.5,8,1,9.8,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.1,8,1,,0,1,94,8,1,13.6,8,1
2015/6/8 3:00:00,12.4,8,1,7.4,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.0,8,1,,0,1,97,8,1,14.0,8,1
2015/6/8 4:00:00,12.7,8,1,8.9,8,南東,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.0,8,1,,0,1,99,8,1,14.5,8,1
2015/6/8 5:00:00,12.3,8,1,7.6,8,南東,8,1,1.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,885.3,8,1,,0,1,99,8,1,14.2,8,1
2015/6/8 6:00:00,14.0,8,1,7.5,8,南東,8,1,3.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.1,8,1,,0,1,98,8,1,15.7,8,1
2015/6/8 7:00:00,14.0,8,1,7.1,8,南東,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,885.0,8,1,,0,1,98,8,1,15.7,8,1
2015/6/8 8:00:00,14.3,8,1,7.6,8,南東,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.8,8,1,,0,1,98,8,1,16.0,8,1
2015/6/8 9:00:00,14.6,8,1,5.6,8,南東,8,1,3.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.1,8,1,,0,1,94,8,1,15.6,8,1
2015/6/8 10:00:00,14.6,8,1,7.1,8,南南東,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,97,8,1,16.1,8,1
2015/6/8 11:00:00,14.6,8,1,9.9,8,南東,8,1,4.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.5,8,1,,0,1,97,8,1,16.1,8,1
2015/6/8 12:00:00,15.3,8,1,8.3,8,南南東,8,1,2.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.3,8,1,,0,1,97,8,1,16.9,8,1
2015/6/8 13:00:00,15.3,8,1,6.1,8,南東,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.0,8,1,,0,1,98,8,1,17.0,8,1
2015/6/8 14:00:00,15.9,8,1,6.3,8,南東,8,1,6.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.4,8,1,,0,1,97,8,1,17.5,8,1
2015/6/8 15:00:00,16.1,8,1,6.8,8,南東,8,1,3.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.8,8,1,,0,1,98,8,1,17.9,8,1
2015/6/8 16:00:00,16.0,8,1,5.0,8,南東,8,1,3.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.1,8,1,,0,1,98,8,1,17.8,8,1
2015/6/8 17:00:00,15.9,8,1,5.7,8,南南東,8,1,4.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,99,8,1,17.9,8,1
2015/6/8 18:00:00,16.8,8,1,6.3,8,南南西,8,1,3.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,100,8,1,19.1,8,1
2015/6/8 19:00:00,17.7,8,1,9.6,8,南西,8,1,5.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.7,8,1,,0,1,100,8,1,20.3,8,1
2015/6/8 20:00:00,18.0,8,1,8.3,8,南西,8,1,3.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.4,8,1,,0,1,100,8,1,20.6,8,1
2015/6/8 21:00:00,17.6,8,1,10.7,8,南西,8,1,3.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,880.4,8,1,,0,1,100,8,1,20.1,8,1
2015/6/8 22:00:00,18.0,8,1,13.4,8,南西,8,1,2.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,880.2,8,1,,0,1,100,8,1,20.6,8,1
2015/6/8 23:00:00,17.8,8,1,11.6,8,南西,8,1,2.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.9,8,1,,0,1,100,8,1,20.4,8,1
2015/6/9 00:00:00,17.9,8,1,11.9,8,南南西,8,1,6.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.8,8,1,,0,1,100,8,1,20.5,8,1
2015/6/9 1:00:00,17.5,8,1,6.5,8,西南西,8,1,7.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.3,8,1,,0,1,100,8,1,20.0,8,1
2015/6/9 2:00:00,17.4,8,1,6.0,8,南南西,8,1,16.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.2,8,1,,0,1,100,8,1,19.9,8,1
2015/6/9 3:00:00,17.1,8,1,3.8,8,西南西,8,1,14.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,878.9,8,1,,0,1,100,8,1,19.5,8,1
2015/6/9 4:00:00,17.4,8,1,4.4,8,西南西,8,1,12.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,878.8,8,1,,0,1,100,8,1,19.9,8,1
2015/6/9 5:00:00,17.1,8,1,4.5,8,西南西,8,1,8.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,879.1,8,1,,0,1,100,8,1,19.5,8,1
2015/6/9 6:00:00,17.1,8,1,4.2,8,西北西,8,1,7.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.3,8,1,,0,1,100,8,1,19.5,8,1
2015/6/9 7:00:00,16.9,8,1,2.8,8,北西,8,1,9.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,879.6,8,1,,0,1,100,8,1,19.3,8,1
2015/6/9 8:00:00,16.7,8,1,1.8,8,北西,8,1,5.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.0,8,1,,0,1,100,8,1,19.0,8,1
2015/6/9 9:00:00,16.8,8,1,2.0,8,北,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.4,8,1,,0,1,100,8,1,19.1,8,1
2015/6/9 10:00:00,17.3,8,1,0.8,8,西北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.7,8,1,,0,1,100,8,1,19.7,8,1
2015/6/9 11:00:00,17.9,8,1,0.9,8,南南西,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.7,8,1,,0,1,100,8,1,20.5,8,1
2015/6/9 12:00:00,17.4,8,1,3.7,8,北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.9,8,1,,0,1,100,8,1,19.9,8,1
2015/6/9 13:00:00,17.2,8,1,1.6,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.2,8,1,,0,1,100,8,1,19.6,8,1
2015/6/9 14:00:00,17.6,8,1,2.9,8,西南西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.8,8,1,,0,1,100,8,1,20.1,8,1
2015/6/9 15:00:00,17.7,8,1,2.7,8,南南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.5,8,1,,0,1,100,8,1,20.3,8,1
2015/6/9 16:00:00,17.0,8,1,3.2,8,南,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,100,8,1,19.4,8,1
2015/6/9 17:00:00,17.1,8,1,1.0,8,西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.8,8,1,,0,1,100,8,1,19.5,8,1
2015/6/9 18:00:00,16.5,8,1,3.0,8,西北西,8,1,1.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.2,8,1,,0,1,100,8,1,18.8,8,1
2015/6/9 19:00:00,16.5,8,1,2.6,8,西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.6,8,1,,0,1,100,8,1,18.8,8,1
2015/6/9 20:00:00,16.4,8,1,0.8,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.0,8,1,,0,1,100,8,1,18.7,8,1
2015/6/9 21:00:00,16.1,8,1,0.3,8,西北西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.6,8,1,,0,1,100,8,1,18.3,8,1
2015/6/9 22:00:00,16.4,8,1,0.2,8,静穏,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.0,8,1,,0,1,97,8,1,18.1,8,1
2015/6/9 23:00:00,16.0,8,1,0.4,8,北西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.1,8,1,,0,1,97,8,1,17.6,8,1
2015/6/10 00:00:00,16.3,8,1,1.6,8,北,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.4,8,1,,0,1,89,8,1,16.5,8,1
2015/6/10 1:00:00,17.0,8,1,0.9,8,北,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.3,8,1,,0,1,85,8,1,16.5,8,1
2015/6/10 2:00:00,15.7,8,1,2.6,8,北,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.8,8,1,,0,1,91,8,1,16.2,8,1
2015/6/10 3:00:00,16.3,8,1,1.9,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.1,8,1,,0,1,85,8,1,15.8,8,1
2015/6/10 4:00:00,16.4,8,1,1.9,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.3,8,1,,0,1,80,8,1,14.9,8,1
2015/6/10 5:00:00,16.4,8,1,0.7,8,西北西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.2,8,1,,0,1,80,8,1,14.9,8,1
2015/6/10 6:00:00,16.7,8,1,0.4,8,北北西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,79,8,1,15.0,8,1
2015/6/10 7:00:00,17.3,8,1,3.1,8,北北東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.6,8,1,,0,1,82,8,1,16.2,8,1
2015/6/10 8:00:00,17.8,8,1,3.0,8,北,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.7,8,1,,0,1,86,8,1,17.5,8,1
2015/6/10 9:00:00,18.6,8,1,1.3,8,南南西,8,1,0,1,8,1,,,1,1,,,1,1,0.3,0,8,1,,0,1,884.7,8,1,,0,1,90,8,1,19.3,8,1
2015/6/10 10:00:00,18.1,8,1,2.2,8,北東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.7,8,1,,0,1,92,8,1,19.1,8,1
2015/6/10 11:00:00,19.4,8,1,3.4,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.3,0,8,1,,0,1,884.7,8,1,,0,1,77,8,1,17.3,8,1
2015/6/10 12:00:00,19.9,8,1,3.5,8,東南東,8,1,0,1,8,1,,,1,1,,,1,1,0.8,0,8,1,,0,1,884.6,8,1,,0,1,79,8,1,18.4,8,1
2015/6/10 13:00:00,19.3,8,1,2.6,8,南南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.5,8,1,,0,1,81,8,1,18.1,8,1
2015/6/10 14:00:00,19.1,8,1,1.6,8,南,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.2,8,1,,0,1,82,8,1,18.1,8,1
2015/6/10 15:00:00,18.0,8,1,1.3,8,南,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.3,8,1,,0,1,87,8,1,18.0,8,1
2015/6/10 16:00:00,17.6,8,1,3.8,8,南東,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.7,8,1,,0,1,85,8,1,17.1,8,1
2015/6/10 17:00:00,17.1,8,1,3.6,8,東南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.8,8,1,,0,1,90,8,1,17.6,8,1
2015/6/10 18:00:00,16.8,8,1,5.2,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.6,8,1,,0,1,91,8,1,17.4,8,1
2015/6/10 19:00:00,16.2,8,1,4.3,8,東南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,883.8,8,1,,0,1,90,8,1,16.6,8,1
2015/6/10 20:00:00,16.5,8,1,3.9,8,南東,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,884.1,8,1,,0,1,79,8,1,14.8,8,1
2015/6/10 21:00:00,16.2,8,1,4.6,8,南東,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.1,8,1,,0,1,86,8,1,15.8,8,1
2015/6/10 22:00:00,15.6,8,1,2.5,8,南,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,884.1,8,1,,0,1,95,8,1,16.8,8,1
2015/6/10 23:00:00,17.9,8,1,5.7,8,南東,8,1,2.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,883.3,8,1,,0,1,88,8,1,18.0,8,1
2015/6/11 00:00:00,16.6,8,1,3.3,8,南東,8,1,4.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.9,8,1,,0,1,96,8,1,18.1,8,1
2015/6/11 1:00:00,16.6,8,1,3.6,8,南東,8,1,9.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.4,8,1,,0,1,98,8,1,18.5,8,1
2015/6/11 2:00:00,17.6,8,1,5.2,8,南南東,8,1,6.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.1,8,1,,0,1,98,8,1,19.7,8,1
2015/6/11 3:00:00,16.6,8,1,3.1,8,南,8,1,1.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.0,8,1,,0,1,99,8,1,18.7,8,1
2015/6/11 4:00:00,16.6,8,1,3.8,8,南南西,8,1,5.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.7,8,1,,0,1,100,8,1,18.9,8,1
2015/6/11 5:00:00,16.3,8,1,4.0,8,南,8,1,9.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.9,8,1,,0,1,100,8,1,18.5,8,1
2015/6/11 6:00:00,17.6,8,1,5.7,8,南南西,8,1,16.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.8,8,1,,0,1,100,8,1,20.1,8,1
2015/6/11 7:00:00,17.5,8,1,8.4,8,南西,8,1,22.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.7,8,1,,0,1,100,8,1,20.0,8,1
2015/6/11 8:00:00,17.2,8,1,7.3,8,南南西,8,1,15.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.6,8,1,,0,1,100,8,1,19.6,8,1
2015/6/11 9:00:00,17.9,8,1,7.1,8,南南西,8,1,20.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.9,8,1,,0,1,100,8,1,20.5,8,1
2015/6/11 10:00:00,18.8,8,1,6.9,8,西,8,1,21.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.6,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 11:00:00,18.8,8,1,7.9,8,南南西,8,1,21.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.5,8,1,,0,1,99,8,1,21.5,8,1
2015/6/11 12:00:00,19.0,8,1,9.8,8,南西,8,1,6.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.2,8,1,,0,1,100,8,1,22.0,8,1
2015/6/11 13:00:00,19.1,8,1,9.5,8,西南西,8,1,17.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.4,8,1,,0,1,100,8,1,22.1,8,1
2015/6/11 14:00:00,18.8,8,1,7.6,8,西南西,8,1,8.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.2,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 15:00:00,18.3,8,1,11.1,8,南西,8,1,4.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.5,8,1,,0,1,100,8,1,21.0,8,1
2015/6/11 16:00:00,18.4,8,1,11.1,8,南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.1,8,1,,0,1,100,8,1,21.2,8,1
2015/6/11 17:00:00,18.7,8,1,8.2,8,南西,8,1,2.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.5,8,1,,0,1,100,8,1,21.6,8,1
2015/6/11 18:00:00,18.7,8,1,7.7,8,西南西,8,1,6.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,880.8,8,1,,0,1,100,8,1,21.6,8,1
2015/6/11 19:00:00,18.8,8,1,6.8,8,南西,8,1,2.5,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.2,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 20:00:00,18.8,8,1,7.1,8,南南西,8,1,2.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.1,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 21:00:00,18.8,8,1,8.0,8,南西,8,1,5.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.3,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 22:00:00,18.8,8,1,7.2,8,南西,8,1,4.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.8,8,1,,0,1,100,8,1,21.7,8,1
2015/6/11 23:00:00,18.5,8,1,4.5,8,南西,8,1,1.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,882.0,8,1,,0,1,100,8,1,21.3,8,1
2015/6/12 00:00:00,18.1,8,1,5.7,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.5,8,1,,0,1,100,8,1,20.8,8,1
2015/6/12 1:00:00,18.0,8,1,3.9,8,南西,8,1,0.5,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.5,8,1,,0,1,100,8,1,20.6,8,1
2015/6/12 2:00:00,17.8,8,1,5.8,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,880.9,8,1,,0,1,100,8,1,20.4,8,1
2015/6/12 3:00:00,17.7,8,1,4.9,8,南西,8,1,0,1,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.3,8,1,,0,1,100,8,1,20.3,8,1
2015/6/12 4:00:00,17.5,8,1,5.3,8,南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.1,8,1,,0,1,100,8,1,20.0,8,1
2015/6/12 5:00:00,17.4,8,1,6.9,8,西南西,8,1,0.0,0,8,1,,,1,1,,,1,1,0,1,8,1,,0,1,881.5,8,1,,0,1,100,8,1,19.9,8,1
2015/6/12 6:00:00,17.2,8,1,7.5,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.7,8,1,,0,1,100,8,1,19.6,8,1
2015/6/12 7:00:00,17.4,8,1,4.9,8,西,8,1,0,1,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,881.9,8,1,,0,1,100,8,1,19.9,8,1
2015/6/12 8:00:00,16.8,8,1,5.5,8,西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.0,0,8,1,,0,1,882.5,8,1,,0,1,100,8,1,19.1,8,1
2015/6/12 9:00:00,17.5,8,1,4.5,8,西北西,8,1,0.0,0,8,1,,,1,1,,,1,1,0.1,0,8,1,,0,1,882.5,8,1,,0,1,100,8,1,20.0,8,1
2015/6/12 10:00:00,17.7,8,1,3.2,8,西北西,8,1,0,1,8,1,,,1,1,,,1,1,0.2,0,8,1,,0,1,882.6,8,1,,0,1,99,8,1,20.1,8,1
