ダウンロードした時刻：2015/06/12 11:53:12

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2012/1/8,-0.2,8,1,4.0,8,1,-4.5,8,1,0.0,0,8,1,0.0,0,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,7.0,8,西,8,1,9.7,8,南西,8,1,南西,8,1,4.9,8,1,81,8,1,68,8,1,894.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/9,-0.6,8,1,3.0,8,1,-3.9,8,1,0.0,0,8,1,0.0,0,8,1,4.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,5.8,8,北北西,8,1,9.5,8,北,8,1,西,8,1,4.9,8,1,84,8,1,61,8,1,891.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/10,-1.3,8,1,2.0,8,1,-3.7,8,1,0.0,0,8,1,0.0,0,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,6.1,8,西北西,8,1,9.6,8,北西,8,1,西北西,8,1,4.9,8,1,87,8,1,66,8,1,889.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/11,-4.2,8,1,-0.9,8,1,-7.8,8,1,0.0,0,8,1,0.0,0,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,10.6,8,北北西,8,1,16.0,8,北西,8,1,北西,8,1,3.7,8,1,82,8,1,63,8,1,888.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/12,-4.0,8,1,0.7,8,1,-7.0,8,1,0.0,0,8,1,0.0,0,8,1,4.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.3,8,西南西,8,1,11.7,8,西南西,8,1,北北東,8,1,3.7,8,1,82,8,1,49,8,1,890.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/13,-3.7,8,1,-1.0,8,1,-5.2,8,1,0.0,0,8,1,0.0,0,8,1,3.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,8.6,8,西北西,8,1,12.6,8,西北西,8,1,西北西,8,1,4.0,8,1,87,8,1,64,8,1,888.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/14,-1.7,8,1,2.4,8,1,-4.4,8,1,0,1,8,1,0,1,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,7.5,8,北西,8,1,10.4,8,北西,8,1,西,8,1,4.5,8,1,84,8,1,58,8,1,886.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/15,-1.8,8,1,0.5,8,1,-3.5,8,1,0,1,8,1,0,1,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,5.5,8,北,8,1,6.9,8,北,8,1,北,8,1,4.0,8,1,75,8,1,36,8,1,883.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/16,-1.1,8,1,1.1,8,1,-3.0,8,1,7.0,0,8,1,1.5,0,8,1,0.0,0,8,1,,0,1,6,0,8,1,7,0,8,1,5.1,8,1,11.8,8,東北東,8,1,17.7,8,東北東,8,1,東北東,8,1,5.2,8,1,92,8,1,86,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/17,-0.6,8,1,3.7,8,1,-4.4,8,1,0.0,0,8,1,0.0,0,8,1,8.9,0,8,1,,0,1,6,0,8,1,0,1,8,1,5.6,8,1,14.7,8,東北東,8,1,18.3,8,東北東,8,1,北東,8,1,4.3,8,1,73,8,1,50,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/18,3.4,8,1,7.2,8,1,-1.2,8,1,0.0,0,8,1,0.0,0,8,1,4.0,0,8,1,,0,1,2,0,8,1,0,1,8,1,2.3,8,1,5.0,8,南南東,8,1,8.0,8,南南東,8,1,南南東,8,1,5.3,8,1,68,8,1,49,8,1,887.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/19,4.6,8,1,7.1,8,1,2.0,8,1,14.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,7.2,8,南東,8,1,10.8,8,南南東,8,1,南南東,8,1,8.1,8,1,95,8,1,85,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/20,2.1,8,1,5.5,8,1,0.5,8,1,0.0,0,8,1,0.5,0,8,1,2.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.8,8,1,12.5,8,東北東,8,1,17.2,8,北東,8,1,東北東,8,1,6.8,8,1,96,8,1,80,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/21,1.2,8,1,6.8,8,1,-1.0,8,1,0.0,0,8,1,0.0,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,8.1,8,東北東,8,1,9.2,8,東北東,8,1,北,8,1,6.4,8,1,95,8,1,86,8,1,883.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/22,0.8,8,1,3.4,8,1,-2.4,8,1,1.0,0,8,1,1.0,0,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,8.0,8,北,8,1,10.7,8,北,8,1,北,8,1,5.8,8,1,90,8,1,73,8,1,882.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/23,-5.8,8,1,-2.3,8,1,-9.1,8,1,0.0,0,8,1,0.0,0,8,1,1.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,7.6,8,北西,8,1,11.4,8,北西,8,1,西北西,8,1,3.7,8,1,91,8,1,77,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/24,-7.5,8,1,-4.2,8,1,-9.5,8,1,0.0,0,8,1,0.0,0,8,1,7.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.0,8,西北西,8,1,11.4,8,北西,8,1,西北西,8,1,2.9,8,1,84,8,1,57,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/25,-7.6,8,1,-5.7,8,1,-10.5,8,1,1.5,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,6,0,8,1,6,0,8,1,5.2,8,1,8.3,8,北西,8,1,15.0,8,西,8,1,北西,8,1,3.1,8,1,90,8,1,78,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/26,-8.1,8,1,-3.4,8,1,-11.4,8,1,0.0,0,8,1,0.0,0,8,1,6.7,0,8,1,,0,1,5,0,8,1,1,0,8,1,4.7,8,1,8.1,8,北西,8,1,11.6,8,北西,8,1,北西,8,1,2.6,8,1,78,8,1,62,8,1,887.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/27,-3.3,8,1,0.7,8,1,-9.4,8,1,0.0,0,8,1,0.0,0,8,1,5.4,0,8,1,,0,1,2,0,8,1,0,1,8,1,3.1,8,1,6.0,8,北北西,8,1,9.0,8,北北西,8,1,西北西,8,1,3.9,8,1,80,8,1,68,8,1,889.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/28,-1.0,8,1,2.2,8,1,-2.8,8,1,0,1,8,1,0,1,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,7.9,8,北東,8,1,12.5,8,北東,8,1,北北東,8,1,3.9,8,1,68,8,1,24,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/29,-2.0,8,1,3.5,8,1,-5.3,8,1,0,1,8,1,0,1,8,1,7.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.9,8,北北東,8,1,11.7,8,北北東,8,1,北北東,8,1,3.9,8,1,74,8,1,33,8,1,888.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/30,-3.4,8,1,1.9,8,1,-6.9,8,1,0,1,8,1,0,1,8,1,6.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.9,8,北,8,1,11.8,8,北北西,8,1,北北西,8,1,3.4,8,1,71,8,1,39,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/1/31,-3.7,8,1,1.3,8,1,-7.1,8,1,0,1,8,1,0,1,8,1,9.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,7.5,8,北北東,8,1,10.9,8,南西,8,1,北北東,8,1,2.7,8,1,59,8,1,38,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/1,-3.6,8,1,-0.5,8,1,-8.6,8,1,7.0,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,4,0,8,1,4,0,8,1,7.4,8,1,10.1,8,西北西,8,1,18.9,8,南南西,8,1,西北西,8,1,4.4,8,1,92,8,1,61,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/2,-11.0,8,1,-8.5,8,1,-14.3,8,1,0.5,0,8,1,0.5,0,8,1,0.5,0,8,1,,0,1,7,0,8,1,6,0,8,1,6.7,8,1,10.1,8,西北西,8,1,15.4,8,西北西,8,1,西北西,8,1,2.4,8,1,90,8,1,86,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/3,-9.1,8,1,-5.6,8,1,-13.8,8,1,0.0,0,8,1,0.0,0,8,1,2.5,0,8,1,,0,1,6,0,8,1,0,1,8,1,5.2,8,1,8.0,8,北北西,8,1,11.7,8,北北西,8,1,西南西,8,1,2.8,8,1,89,8,1,75,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/4,-4.6,8,1,-0.5,8,1,-7.5,8,1,0.0,0,8,1,0.0,0,8,1,7.4,0,8,1,,0,1,5,0,8,1,2,0,8,1,4.0,8,1,6.7,8,西,8,1,10.6,8,西北西,8,1,西,8,1,3.7,8,1,85,8,1,61,8,1,890.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/5,1.1,8,1,5.1,8,1,-5.8,8,1,5.0,0,8,1,1.5,0,8,1,0.1,0,8,1,,0,1,3,0,8,1,0,1,8,1,2.8,8,1,6.5,8,南南東,8,1,8.2,8,南,8,1,南,8,1,5.5,8,1,80,8,1,30,8,1,889.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/6,7.6,8,1,10.7,8,1,4.2,8,1,35.5,0,8,1,11.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,8.9,8,南南西,8,1,15.6,8,南西,8,1,南南西,8,1,10.1,8,1,96,8,1,84,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/7,-0.1,8,1,10.7,8,1,-7.0,8,1,32.0,0,8,1,13.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,12.5,8,南西,8,1,24.0,8,南南西,8,1,西北西,8,1,6.2,8,1,97,8,1,94,8,1,878.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/8,-8.8,8,1,-6.8,8,1,-10.5,8,1,0.0,0,8,1,0.0,0,8,1,1.5,0,8,1,,0,1,1,0,8,1,1,0,8,1,7.1,8,1,10.5,8,西北西,8,1,14.8,8,西北西,8,1,西北西,8,1,2.9,8,1,93,8,1,91,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/9,-7.1,8,1,-4.9,8,1,-9.6,8,1,0.0,0,8,1,0.0,0,8,1,0.6,0,8,1,,0,1,2,0,8,1,2,0,8,1,4.7,8,1,8.1,8,北西,8,1,13.3,8,北北西,8,1,北西,8,1,3.4,8,1,94,8,1,92,8,1,887.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/10,-4.9,8,1,-0.9,8,1,-7.6,8,1,0.5,0,8,1,0.5,0,8,1,1.2,0,8,1,,0,1,1,0,8,1,1,0,8,1,3.9,8,1,6.1,8,西北西,8,1,9.2,8,北北西,8,1,北北西,8,1,3.8,8,1,88,8,1,68,8,1,887.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/11,-4.0,8,1,0.6,8,1,-7.3,8,1,0,1,8,1,0.0,0,8,1,7.8,0,8,1,,0,1,1,0,8,1,0,1,8,1,3.6,8,1,6.3,8,北北東,8,1,8.5,8,北東,8,1,北,8,1,3.5,8,1,77,8,1,64,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/12,-1.2,8,1,6.0,8,1,-7.1,8,1,0,1,8,1,0,1,8,1,10.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,7.0,8,北北東,8,1,10.4,8,北北東,8,1,北北東,8,1,3.1,8,1,56,8,1,27,8,1,892.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/13,5.8,8,1,9.9,8,1,-0.2,8,1,24.0,0,8,1,10.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,9.1,8,南西,8,1,22.6,8,南南西,8,1,南,8,1,9.0,8,1,96,8,1,75,8,1,889.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/14,7.3,8,1,9.7,8,1,6.0,8,1,18.5,0,8,1,7.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.6,8,南西,8,1,16.8,8,南西,8,1,南南西,8,1,10.0,8,1,97,8,1,96,8,1,886.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/15,2.0,8,1,6.8,8,1,-1.8,8,1,17.5,0,8,1,3.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.5,8,北東,8,1,11.0,8,北東,8,1,北北東,8,1,6.9,8,1,97,8,1,92,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/16,-2.3,8,1,1.0,8,1,-6.0,8,1,0.0,0,8,1,0.0,0,8,1,2.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,8.0,8,西北西,8,1,11.9,8,北西,8,1,北北西,8,1,4.6,8,1,88,8,1,69,8,1,883.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/17,-6.6,8,1,-4.0,8,1,-9.7,8,1,0.0,0,8,1,0.0,0,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.4,8,1,11.0,8,西北西,8,1,17.0,8,西,8,1,西北西,8,1,3.2,8,1,86,8,1,69,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/18,-8.6,8,1,-4.6,8,1,-10.6,8,1,0.0,0,8,1,0.0,0,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,7.9,8,北北西,8,1,13.6,8,北北西,8,1,西,8,1,2.8,8,1,89,8,1,65,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/19,-7.6,8,1,-4.3,8,1,-11.0,8,1,0.0,0,8,1,0.0,0,8,1,0.7,0,8,1,,0,1,1,0,8,1,1,0,8,1,3.6,8,1,7.0,8,北西,8,1,10.8,8,西,8,1,西,8,1,3.0,8,1,87,8,1,74,8,1,888.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/20,-2.8,8,1,4.3,8,1,-9.9,8,1,0,1,8,1,0,1,8,1,10.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,5.5,8,南,8,1,7.9,8,南,8,1,南,8,1,3.3,8,1,67,8,1,35,8,1,890.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/21,1.1,8,1,3.6,8,1,-1.7,8,1,0.5,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.7,8,南,8,1,10.2,8,南西,8,1,南,8,1,5.3,8,1,81,8,1,32,8,1,888.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/22,6.0,8,1,9.6,8,1,1.6,8,1,24.0,0,8,1,4.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.6,8,1,6.4,8,南南東,8,1,9.4,8,南東,8,1,南,8,1,9.1,8,1,97,8,1,97,8,1,885.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/23,6.9,8,1,11.5,8,1,0.0,8,1,44.5,0,8,1,11.0,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,14.3,8,南西,8,1,27.5,8,南南西,8,1,北,8,1,9.5,8,1,93,8,1,71,8,1,880.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/24,4.9,8,1,10.8,8,1,0.2,8,1,0.5,0,8,1,0.5,0,8,1,8.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,13.8,8,東北東,8,1,19.0,8,東北東,8,1,南,8,1,4.7,8,1,53,8,1,17,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/25,1.5,8,1,5.6,8,1,-1.0,8,1,11.5,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,8.3,8,北,8,1,12.1,8,北,8,1,北,8,1,6.6,8,1,97,8,1,88,8,1,880.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/26,-2.2,8,1,-0.2,8,1,-4.2,8,1,0.0,0,8,1,0.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,8.3,8,北北東,8,1,11.7,8,北,8,1,北,8,1,4.8,8,1,93,8,1,81,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/27,-1.2,8,1,4.2,8,1,-4.9,8,1,0,1,8,1,0,1,8,1,8.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.9,8,北北西,8,1,10.1,8,北,8,1,北,8,1,4.5,8,1,82,8,1,54,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/28,0.2,8,1,2.1,8,1,-4.1,8,1,10.5,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,11.7,8,東南東,8,1,18.8,8,東,8,1,南東,8,1,5.7,8,1,91,8,1,78,8,1,886.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/2/29,4.5,8,1,10.7,8,1,-2.1,8,1,0.5,0,8,1,1.5,0,8,1,9.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,10.8,8,東南東,8,1,21.3,8,東南東,8,1,南,8,1,7.6,8,1,90,8,1,69,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/3/1,6.8,8,1,8.1,8,1,4.7,8,1,10.0,0,8,1,3.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.9,8,南東,8,1,12.6,8,南西,8,1,南南東,8,1,9.4,8,1,94,8,1,78,8,1,885.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/3/2,5.4,8,1,8.1,8,1,1.4,8,1,12.0,0,8,1,5.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,9.1,8,南西,8,1,17.8,8,南南西,8,1,北北東,8,1,8.8,8,1,98,8,1,97,8,1,883.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/3/3,3.3,8,1,8.2,8,1,0.2,8,1,0.0,0,8,1,0.0,0,8,1,6.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,12.0,8,東北東,8,1,17.0,8,東北東,8,1,東北東,8,1,6.5,8,1,85,8,1,61,8,1,887.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/3/4,6.3,8,1,10.5,8,1,3.3,8,1,8.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,10.5,8,南南東,8,1,17.0,8,南東,8,1,南南東,8,1,9.4,8,1,97,8,1,88,8,1,887.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2012/3/5,10.9,8,1,13.3,8,1,9.5,8,1,38.0,0,8,1,7.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.2,8,1,11.7,8,南西,8,1,24.8,8,南西,8,1,南南西,8,1,12.8,8,1,98,8,1,95,8,1,880.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
